"Environment and Climate Change Canada"
"Monthly Values for January - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LINDEN AGCM","51.619","-113.656","AB","-9.9","0",NA,"8.0","0","-30.4","0","",,NA,"9.3","11",NA,"","3","",,NA,"864.3","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","-10.5","1",NA,"7.6","1","-26.8","1","",,NA,"14.2","1",NA,"","3","",,NA,"856.3","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","-7.3","0",NA,"10.7","0","-28.1","0","",,NA,"18.5","0",NA,"","3","",,NA,"783.9","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","-11.0","10",NA,"4.4","8","-32.8","4","",,NA,"2.1","11",NA,"","0","",,NA,"609.8","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","-10.4","11",NA,"7.3","11","-27.0","4","",,NA,"8.9","11",NA,"","2","",,NA,"567.6","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","-3.3","19",NA,"9.1","9","-17.1","19","",,NA,"6.8","19",NA,"","1","",,NA,"255.5","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","-10.8","0",NA,"9.9","0","-29.8","0","23.0","0",NA,"6.6","1",NA,"19.0","2","",,NA,"894.2","0.0","3025481"
"SCHULER AGDM","50.307","-110.091","AB","-7.5","3",NA,"9.6","1","-27.7","2","",,NA,"12.8","4",NA,"","3","",,NA,"712.7","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","-10.8","0",NA,"7.0","0","-35.5","0","10.0","0",NA,"10.0","0",NA,"10.0","5","","",NA,"894.1","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","-9.8","2",NA,"8.0","2","-30.4","0","",,NA,"14.9","4",NA,"","2","",,NA,"805.8","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","-8.8","0",NA,"11.9","0","-31.6","0","",,NA,"13.2","0",NA,"7.0","5","",,NA,"829.5","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","-7.8","5",NA,"8.4","5","-27.6","1","",,NA,"10.3","7",NA,"","1","",,NA,"671.3","0.0","3027582"
"AZURE","50.512","-114.013","AB","-3.7","4",NA,"14.1","2","-30.2","2","",,NA,"20.3","7",NA,"","11","",,NA,"586.8","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","-5.2","9",NA,"13.2","5","-27.6","5","",,NA,"5.1","11",NA,"","1","",,NA,"510.1","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","-6.3","2",NA,"12.6","2","-29.0","0","",,NA,"4.3","3",NA,"","3","",,NA,"704.2","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","-8.7","1",NA,"12.6","1","-26.4","0","",,NA,"9.5","1",NA,"","3","",,NA,"800.3","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","-5.2","4",NA,"13.5","4","-28.9","0","",,NA,"0.4","25",NA,"","0","",,NA,"625.2","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","-4.5","6",NA,"13.8","5","-28.6","1","",,NA,"2.9","15",NA,"","1","",,NA,"561.5","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","-6.3","0",NA,"11.5","0","-27.7","0","",,NA,"11.1","0",NA,"","3","",,NA,"754.6","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","-6.3","0",NA,"11.4","0","-26.3","0","",,NA,"11.1","1",NA,"","5","",,NA,"754.6","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","-3.6","0",NA,"8.4","0","-29.6","0","",,NA,"12.1","10",NA,"","3","",,NA,"669.3","0.0","3030830"
"BROOKS","50.555","-111.849","AB","-8.2","0",NA,"13.4","0","-26.3","0","",,NA,"8.4","0",NA,"0.0","3","",,NA,"811.1","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-5.4","0",NA,"12.8","0","-25.5","0","15.3","0",NA,"12.1","0",NA,"1.0","4","",,NA,"724.0","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-6.0","0",NA,"10.7","0","-26.0","0","",,NA,"7.0","0",NA,"0.0","2","",,NA,"744.4","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","-3.5","0",NA,"13.2","0","-25.5","0","",,NA,"25.1","0",NA,"","4","",,NA,"666.3","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-4.0","1",NA,"11.6","0","-22.9","1","",,NA,"22.1","2",NA,"2.0","4","",,NA,"658.7","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-6.5","0",NA,"12.9","0","-26.5","0","",,NA,"4.3","0",NA,"","1","",,NA,"759.7","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-5.3","0",NA,"14.1","0","-27.6","0","",,NA,"9.1","0",NA,"1.0","3","",,NA,"721.0","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-4.0","0",NA,"10.9","0","-19.8","0","",,NA,"7.9","0",NA,"","2","",,NA,"682.3","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-5.9","4",NA,"12.0","4","-28.5","0","",,NA,"7.6","5",NA,"","4","",,NA,"645.7","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-7.2","3",NA,"10.1","2","-25.9","2","",,NA,"8.6","4",NA,"","2","",,NA,"705.0","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","-5.2","0",NA,"13.2","0","-28.2","0","",,NA,"11.7","0",NA,"","4","",,NA,"720.7","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-6.3","5",NA,"11.7","4","-26.9","2","",,NA,"4.5","10",NA,"","1","",,NA,"632.4","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-5.0","0",NA,"12.2","0","-27.1","0","",,NA,"8.1","6",NA,"","3","",,NA,"711.8","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-7.4","0",NA,"10.5","0","-25.1","0","",,NA,"5.0","18",NA,"","1","",,NA,"787.3","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-5.7","1",NA,"13.5","1","-27.3","0","",,NA,"9.6","2",NA,"","2","",,NA,"712.0","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-4.9","3",NA,"11.7","3","-21.6","1","",,NA,"8.6","4",NA,"","3","",,NA,"641.6","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","-5.8","1",NA,"13.0","0","-26.2","1","",,NA,"6.5","3",NA,"","3","",,NA,"712.6","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","-6.2","3",NA,"13.8","3","-29.1","3","",,NA,"4.3","3",NA,"","2","",,NA,"678.1","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","-4.5","0",NA,"12.9","0","-25.8","0","",,NA,"8.0","0",NA,"","2","",,NA,"696.2","0.0","3033890"
"LETHBRIDGE CDA 2","49.700","-112.783","AB","",,NA,"",,"",,"12.0","0",NA,"9.2","0",NA,"2.0","4","","",NA,"","","3033892"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-5.0","1",NA,"12.8","1","-27.0","0","",,NA,"10.3","1",NA,"","3","",,NA,"690.9","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","-6.4","0",NA,"12.0","0","-26.1","0","",,NA,"0.8","22",NA,"","0","",,NA,"757.5","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-6.5","0",NA,"11.6","0","-25.9","0","",,NA,"7.6","0",NA,"","3","",,NA,"758.0","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-5.9","9",NA,"13.2","5","-27.4","5","",,NA,"5.1","9",NA,"","3","",,NA,"525.8","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-5.3","2",NA,"11.4","1","-23.0","1","",,NA,"4.7","3",NA,"","1","",,NA,"674.5","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-4.3","3",NA,"7.9","3","-24.1","3","",,NA,"10.0","4",NA,"","3","",,NA,"624.1","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-4.0","0",NA,"7.9","0","-24.8","0","",,NA,"20.5","0",NA,"1.0","6","",,NA,"682.8","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-6.1","0","1.4","13.5","0","-26.0","0","14.0","0","98.0","14.0","0","97.0","0.0","7","","",NA,"747.8","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-6.4","2",NA,"11.0","2","-23.5","0","",,NA,"17.3","2",NA,"","7","",,NA,"708.5","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","-3.8","2",NA,"13.7","2","-30.7","0","",,NA,"7.9","8",NA,"","2","",,NA,"631.0","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-6.5","3",NA,"13.1","3","-28.6","0","",,NA,"4.1","3",NA,"","2","",,NA,"684.9","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-10.3","5",NA,"7.9","5","-27.1","1","",,NA,"13.8","9",NA,"","4","",,NA,"734.9","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-6.5","0",NA,"11.1","0","-24.8","0","",,NA,"10.5","0",NA,"","7","",,NA,"758.0","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-6.3","1",NA,"10.9","0","-23.7","1","",,NA,"13.6","2",NA,"","3","",,NA,"730.4","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-1.4","0",NA,"13.6","0","-18.6","0","",,NA,"15.6","0",NA,"","7","",,NA,"602.5","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-6.7","0",NA,"9.7","0","-23.1","0","",,NA,"13.2","4",NA,"","2","",,NA,"767.1","0.0","3036205"
"TABER","49.792","-112.124","AB","-5.8","13",NA,"13.5","8","-27.0","9","29.0","8",NA,"29.0","8",NA,"","8","","",NA,"428.2","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","-5.1","3",NA,"8.4","3","-21.6","1","",,NA,"7.4","3",NA,"","4","",,NA,"646.3","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-6.7","0",NA,"12.6","0","-29.6","0","",,NA,"9.4","0",NA,"","3","",,NA,"766.3","0.0","3036682"
"WILDCAT HILLS","51.269","-114.721","AB","-6.2","0",NA,"11.5","0","-24.5","0","20.8","0",NA,"20.8","0",NA,"0.0","8","","",NA,"749.6","0.0","3037550"
"WRENTHAM AGDM","49.500","-112.117","AB","-5.5","10",NA,"11.3","6","-28.4","6","",,NA,"6.7","11",NA,"","3","",,NA,"493.4","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-5.0","0","3.0","14.0","0","-28.0","0","16.2","0","112.0","16.2","0","109.0","0.0","5","","",NA,"714.3","0.0","303M9JM"
"DEL BONITA AGDM","49.050","-112.817","AB","-4.7","2",NA,"8.0","2","-21.1","1","",,NA,"9.8","2",NA,"","1","",,NA,"658.2","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-8.6","8",NA,"9.0","6","-26.1","2","",,NA,"4.9","7",NA,"","1","",,NA,"611.7","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-4.9","1",NA,"12.2","0","-26.6","1","",,NA,"7.4","1",NA,"0.0","3","",,NA,"685.9","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-5.9","0",NA,"13.3","0","-28.3","0","",,NA,"5.5","0",NA,"1.0","3","",,NA,"740.8","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-7.9","0",NA,"10.8","0","-22.4","0","",,NA,"3.9","0",NA,"0.0","1","",,NA,"803.0","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-7.6","1",NA,"12.0","1","-27.6","0","",,NA,"15.1","1",NA,"","6","",,NA,"768.2","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-6.5","0",NA,"7.3","0","-24.4","0","",,NA,"7.9","0",NA,"31.0","3","",,NA,"758.5","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-3.3","17",NA,"8.0","16","-24.6","7","",,NA,"3.9","21",NA,"0.0","1","",,NA,"298.4","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-4.3","0",NA,"9.7","0","-24.6","0","",,NA,"11.6","0",NA,"","5","",,NA,"692.0","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-4.0","0",NA,"8.6","0","-25.0","0","",,NA,"1.0","27",NA,"","1","",,NA,"681.5","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-7.0","0",NA,"6.4","0","-26.2","0","",,NA,"4.2","0",NA,"25.0","1","",,NA,"776.5","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-4.2","0","1.8","11.0","0","-21.5","0","13.8","0","63.0","10.2","0","48.0","0.0","6","","",NA,"688.9","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","-7.5","26","2.2","5.0","20","-21.0","20","7.0","20",NA,"7.0","20",NA,"","3","","",NA,"127.5","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","-5.4","0",NA,"12.8","0","-25.6","0","",,NA,"6.3","0",NA,"9.0","3","",,NA,"726.1","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-5.5","0",NA,"9.1","0","-24.0","0","",,NA,"13.8","0",NA,"19.0","4","",,NA,"729.5","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-1.9","0",NA,"11.1","0","-25.8","0","",,NA,"22.7","0",NA,"","7","",,NA,"616.0","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-6.1","2",NA,"7.9","2","-16.7","2","",,NA,"",,NA,"","","",,NA,"699.3","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-9.8","0",NA,"7.8","0","-34.8","0","",,NA,"18.1","1",NA,"","7","",,NA,"862.7","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-12.0","2",NA,"5.6","2","-35.2","1","",,NA,"22.9","2",NA,"17.0","7","",,NA,"871.1","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-11.2","0",NA,"7.7","0","-26.4","0","",,NA,"8.4","0",NA,"14.0","4","",,NA,"906.2","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-7.0","13","3.2","11.5","8","-25.5","7","19.4","4",NA,"19.4","4",NA,"12.0","5","","",NA,"450.3","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-11.2","0",NA,"9.7","0","-26.9","0","",,NA,"8.4","0",NA,"13.0","4","",,NA,"906.4","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-13.3","15",NA,"6.0","7","-29.6","14","",,NA,"3.1","17",NA,"","1","",,NA,"500.2","0.0","3061975"
"EDSON","53.579","-116.465","AB","-8.5","1",NA,"12.0","1","-23.9","1","",,NA,"15.7","1",NA,"","3","",,NA,"796.4","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-8.2","0",NA,"11.2","0","-23.7","0","",,NA,"9.9","0",NA,"28.0","3","",,NA,"813.6","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-8.8","1","2.5","11.0","1","-24.0","1","10.0","1",NA,"10.0","1",NA,"28.0","4","","",NA,"803.6","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-5.4","21",NA,"9.9","21","-20.9","21","",,NA,"0.0","21",NA,"","0","",,NA,"234.4","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-10.6","8",NA,"7.6","4","-25.6","7","",,NA,"9.0","9",NA,"","2","",,NA,"657.6","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-13.7","0",NA,"5.4","0","-36.0","0","",,NA,"14.2","0",NA,"","2","",,NA,"981.5","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-13.9","1",NA,"5.3","1","-35.4","1","",,NA,"8.2","1",NA,"","2","",,NA,"958.1","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-9.0","4",NA,"9.0","4","-30.0","2","",,NA,"16.8","5",NA,"50.0","4","",,NA,"727.7","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","-12.0","0",NA,"8.3","0","-31.0","0","",,NA,"24.6","0",NA,"","8","",,NA,"928.7","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-11.0","0",NA,"7.2","0","-34.1","0","",,NA,"16.5","5",NA,"16.0","6","",,NA,"898.2","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-11.7","0",NA,"5.9","0","-36.6","0","",,NA,"32.3","0",NA,"25.0","7","",,NA,"921.7","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-13.1","0",NA,"6.2","0","-33.0","0","",,NA,"15.8","0",NA,"","4","",,NA,"963.1","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-10.4","9",NA,"4.3","8","-27.8","7","",,NA,"24.8","9",NA,"","5","",,NA,"624.5","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-11.3","1",NA,"7.9","1","-25.6","1","",,NA,"25.8","1",NA,"","2","",,NA,"879.5","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-11.1","0",NA,"7.9","0","-25.7","0","",,NA,"19.9","0",NA,"1.0","7","",,NA,"902.5","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-10.6","2",NA,"6.2","2","-29.9","0","",,NA,"11.9","4",NA,"","5","",,NA,"829.5","0.0","3066367"
"WHITECOURT","54.140","-115.784","AB","-8.6","0",NA,"13.2","0","-23.5","0","",,NA,"",,NA,"","","",,NA,"823.5","0.0","3067371"
"WHITECOURT A","54.144","-115.787","AB","-9.5","1",NA,"5.2","1","-23.4","0","",,NA,"",,NA,"25.0","","",,NA,"825.7","0.0","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-10.1","1",NA,"7.3","1","-32.4","0","",,NA,"9.0","1",NA,"36.0","3","",,NA,"843.6","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-9.0","0",NA,"6.9","0","-25.8","0","",,NA,"19.0","0",NA,"13.0","4","",,NA,"836.2","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-9.4","8",NA,"5.3","5","-26.1","5","",,NA,"18.9","11",NA,"","5","",,NA,"629.5","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-11.9","0",NA,"7.2","0","-29.1","0","",,NA,"19.0","0",NA,"","4","",,NA,"928.4","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-15.4","7",NA,"-1.5","3","-29.1","5","",,NA,"",,NA,"","","",,NA,"802.4","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-11.2","2",NA,"5.4","2","-23.2","1","",,NA,"36.3","2",NA,"","12","",,NA,"845.9","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-15.8","0",NA,"0.4","0","-37.4","0","",,NA,"1.6","0",NA,"","1","",,NA,"1047.0","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-16.0","0",NA,"0.3","0","-37.9","0","",,NA,"",,NA,"18.0","","",,NA,"1054.1","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-16.2","2",NA,"4.2","2","-31.0","1","",,NA,"14.5","2",NA,"32.0","5","",,NA,"991.7","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-11.3","0",NA,"6.5","0","-24.9","0","28.8","0",NA,"23.2","0",NA,"15.0","7","",,NA,"909.7","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-13.6","0",NA,"6.1","0","-34.5","0","",,NA,"10.2","0",NA,"","3","",,NA,"980.6","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-15.3","0",NA,"6.0","0","-30.8","0","",,NA,"28.6","0",NA,"","2","",,NA,"1033.7","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-15.7","0","4.7","6.1","0","-31.7","0","14.8","0","61.0","11.4","0","58.0","29.0","4","","",NA,"1043.2","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-11.4","0",NA,"5.5","0","-26.2","0","",,NA,"20.1","0",NA,"","5","",,NA,"910.6","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-13.8","2",NA,"5.5","1","-32.5","2","",,NA,"13.8","2",NA,"","3","",,NA,"921.9","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-10.6","0",NA,"6.1","0","-29.4","0","",,NA,"20.2","0",NA,"","5","",,NA,"887.5","0.0","3073740"
"MANNING AGDM","56.974","-117.451","AB","-14.1","1",NA,"6.6","1","-33.6","0","",,NA,"",,NA,"","","",,NA,"963.8","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-11.8","2",NA,"7.4","2","-25.4","1","",,NA,"23.5","2",NA,"","4","",,NA,"864.0","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-12.4","0",NA,"5.5","0","-27.3","0","17.8","0",NA,"18.8","0",NA,"12.0","5","",,NA,"942.5","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-11.6","3",NA,"8.7","2","-28.7","1","",,NA,"18.5","6",NA,"","4","",,NA,"828.7","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-12.1","1",NA,"6.2","0","-34.1","1","",,NA,"25.3","3",NA,"17.0","7","",,NA,"901.7","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-11.5","3",NA,"8.0","3","-26.2","0","",,NA,"17.9","4",NA,"","3","",,NA,"824.8","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-9.3","3",NA,"6.2","3","-24.0","0","",,NA,"18.0","4",NA,"","3","",,NA,"763.3","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-4.4","21","5.0","10.0","12","-26.0","12","5.0","12",NA,"5.0","12",NA,"","1","","",NA,"224.0","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-6.8","5",NA,"7.0","4","-23.3","2","",,NA,"23.8","5",NA,"38.0","6","",,NA,"645.9","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-11.2","1",NA,"5.8","1","-25.9","0","",,NA,"16.0","1",NA,"","5","",,NA,"876.2","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-9.5","7",NA,"8.9","5","-25.9","3","",,NA,"15.3","9",NA,"","6","",,NA,"660.7","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-16.0","0",NA,"1.2","0","-37.3","0","",,NA,"",,NA,"","","",,NA,"1052.9","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-12.3","0","2.8","4.4","0","-34.6","0","35.3","0","157.0","28.1","0","175.0","24.0","7","",,NA,"939.6","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-13.0","1",NA,"4.6","0","-39.2","1","",,NA,"34.1","2",NA,"","8","",,NA,"928.7","0.0","3081690"
"BRATT'S LAKE CLIMATE","50.201","-104.710","SK","-10.9","0",NA,"4.7","0","-34.4","0","",,NA,"5.0","0",NA,"1.0","2","",,NA,"894.5","0.0","4010811"
"BROADVIEW","50.368","-102.571","SK","-11.4","0","2.8","4.1","0","-32.4","0","",,NA,"5.3","0","36.0","5.0","2","",,NA,"911.4","0.0","4010879"
"BUFFALO POUND LAKE","50.550","-105.383","SK","-10.5","1",NA,"6.0","0","-29.0","1","0.0","0",NA,"0.0","0",NA,"0.0","0","","",NA,"856.1","0.0","4010984"
"CUPAR","50.850","-104.267","SK","-12.4","7","3.0","4.0","4","-33.0","5","9.0","4",NA,"9.0","4",NA,"0.0","4","","",NA,"730.3","0.0","4011980"
"DUVAL","51.183","-104.867","SK","-11.0","0","3.0","6.0","0","-33.0","0","12.8","0","80.0","12.8","0","78.0","0.0","7","","",NA,"897.7","0.0","4012300"
"ESTEVAN A","49.210","-102.966","SK","-10.7","0",NA,"4.8","0","-34.0","0","8.2","11",NA,"7.6","6",NA,"5.0","3","",,NA,"888.7","0.0","4012401"
"ESTEVAN","49.217","-102.967","SK","-10.7","0",NA,"4.8","0","-33.3","0","",,NA,"7.7","0",NA,"6.0","3","",,NA,"889.5","0.0","4012410"
"INDIAN HEAD CDA","50.550","-103.650","SK","-11.7","0","3.2","3.7","0","-32.5","0","",,NA,"4.4","0","23.0","3.0","1","",,NA,"920.0","0.0","4013480"
"KELLIHER","51.257","-103.753","SK","-12.3","1","3.1","2.5","1","-31.0","1","9.5","1",NA,"9.5","1",NA,"27.0","3","","",NA,"910.0","0.0","4013660"
"KIPLING","50.200","-102.733","SK","-10.8","0","3.9","3.7","0","-31.7","0","9.0","0","47.0","9.0","0","48.0","0.0","4","","",NA,"893.0","0.0","4014040"
"LANGENBURG","50.900","-101.717","SK","-12.3","0","4.4","6.0","0","-33.5","0","14.6","0","65.0","14.6","0","65.0","26.0","5","","",NA,"938.6","0.0","4014145"
"LAST MOUNTAIN CS","51.417","-105.250","SK","-12.9","0","2.1","4.8","0","-32.6","0","",,NA,"8.0","0","48.0","14.0","3","",,NA,"957.1","0.0","4014156"
"LEROY","52.000","-104.633","SK","-12.5","0","4.0","3.0","0","-33.0","0","13.0","0","76.0","19.3","0","110.0","9.0","5","","",NA,"945.0","0.0","4014322"
"LIPTON 2","51.152","-103.889","SK","-11.2","5","4.1","3.5","5","-31.5","5","8.6","5",NA,"9.6","5",NA,"19.0","4","","",NA,"758.4","0.0","4014481"
"MACOUN","49.233","-103.233","SK","",,NA,"",,"",,"9.1","24",NA,"9.1","24",NA,"","4","","",NA,"","","4014870"
"MOOSE JAW CS","50.332","-105.538","SK","-9.6","0",NA,"8.5","0","-28.7","0","",,NA,"5.0","0",NA,"1.0","1","",,NA,"854.4","0.0","4015322"
"MUENSTER","52.333","-105.000","SK","-12.4","4","3.9","3.0","3","-32.0","4","22.0","3",NA,"22.0","3",NA,"0.0","9","","",NA,"820.0","0.0","4015440"
"OXBOW","49.317","-102.117","SK","-10.9","2",NA,"5.0","2","-33.0","2","9.5","2",NA,"9.5","2",NA,"0.0","4","","",NA,"837.1","0.0","4015800"
